0.000000,0.309017,0.587785,0.809017,0.951057,1.000000,0.951057,0.809017,0.587785,0.309017,0.000000,
0.000000,0.320513,0.556778,0.754283,0.883371,0.927853,0.882152,0.750320,0.545118,0.286581,0.000000,
0.000000,0.315758,0.528416,0.705621,0.821998,0.861659,0.818577,0.696025,0.505605,0.265794,0.000000,
0.000000,0.304149,0.500201,0.660986,0.765977,0.800943,0.760013,0.645878,0.469058,0.246554,0.000000,
0.000000,0.289653,0.472064,0.619302,0.714434,0.745136,0.706079,0.599605,0.435290,0.228764,0.000000,
0.000000,0.274086,0.444379,0.580066,0.666708,0.693692,0.656372,0.556920,0.404111,0.212328,0.000000,
0.000000,0.258335,0.417494,0.543048,0.622329,0.646138,0.610504,0.517533,0.375330,0.197151,0.000000,
0.000000,0.242859,0.391648,0.508128,0.580959,0.602075,0.568114,0.481166,0.348759,0.183138,0.000000,
0.000000,0.227901,0.366980,0.475224,0.542337,0.561174,0.528884,0.447556,0.324216,0.170196,0.000000,
0.000000,0.213586,0.343561,0.444261,0.506258,0.523156,0.492530,0.416463,0.301529,0.158238,0.000000,
0.000000,0.199978,0.321413,0.415164,0.472544,0.487783,0.458805,0.387669,0.280542,0.147182,0.000000,
0.000000,0.187098,0.300529,0.387854,0.441041,0.454848,0.427487,0.360980,0.261110,0.136950,0.000000,
0.000000,0.174948,0.280879,0.362246,0.411605,0.424169,0.398383,0.336218,0.243101,0.127473,0.000000,
0.000000,0.163513,0.262421,0.338257,0.384106,0.395580,0.371319,0.313228,0.226398,0.118689,0.000000,
0.000000,0.152771,0.245106,0.315799,0.358420,0.368933,0.346138,0.291867,0.210894,0.110540,0.000000,
0.000000,0.142692,0.228881,0.294788,0.334432,0.344092,0.322699,0.272007,0.196492,0.102974,0.000000,
0.000000,0.133247,0.213689,0.275141,0.312034,0.320930,0.300873,0.253535,0.183106,0.095946,0.000000,
0.000000,0.124404,0.199474,0.256777,0.291124,0.299333,0.280545,0.236345,0.170659,0.089413,0.000000,
0.000000,0.116128,0.186181,0.239617,0.271604,0.279192,0.261605,0.220343,0.159078,0.083337,0.000000,
0.000000,0.108390,0.173755,0.223589,0.253386,0.260410,0.243956,0.205441,0.148299,0.077683,0.000000,
0.000000,0.101156,0.162144,0.208619,0.236383,0.242893,0.227507,0.191560,0.138263,0.072420,0.000000,
0.000000,0.094396,0.151298,0.194643,0.220516,0.226556,0.212175,0.178628,0.128916,0.067521,0.000000,
0.000000,0.088082,0.141169,0.181595,0.205711,0.211319,0.197882,0.166577,0.120209,0.062957,0.000000,
0.000000,0.082185,0.131712,0.169416,0.191896,0.197108,0.184555,0.155345,0.112096,0.058705,0.000000,
0.000000,0.076679,0.122882,0.158049,0.179007,0.183853,0.172130,0.144876,0.104535,0.054744,0.000000,
0.000000,0.071539,0.114641,0.147441,0.166981,0.171490,0.160544,0.135116,0.097488,0.051052,0.000000,
0.000000,0.066741,0.106949,0.137542,0.155762,0.159958,0.149740,0.126017,0.090919,0.047610,0.000000,
0.000000,0.062263,0.099771,0.128306,0.145296,0.149203,0.139665,0.117533,0.084795,0.044402,0.000000,
0.000000,0.058084,0.093073,0.119688,0.135532,0.139170,0.130268,0.109621,0.079085,0.041412,0.000000,
0.000000,0.054185,0.086823,0.111648,0.126423,0.129813,0.121505,0.102244,0.073761,0.038623,0.000000,
0.000000,0.050546,0.080991,0.104147,0.117926,0.121085,0.113332,0.095364,0.068797,0.036023,0.000000,
0.000000,0.047151,0.075550,0.097149,0.110000,0.112943,0.105710,0.088949,0.064167,0.033599,0.000000,
0.000000,0.043984,0.070475,0.090621,0.102606,0.105350,0.098601,0.082965,0.059850,0.031338,0.000000,
0.000000,0.041029,0.065739,0.084530,0.095709,0.098266,0.091970,0.077384,0.055823,0.029230,0.000000,
0.000000,0.038272,0.061322,0.078849,0.089275,0.091659,0.085785,0.072180,0.052068,0.027263,0.000000,
0.000000,0.035700,0.057200,0.073550,0.083274,0.085497,0.080016,0.067325,0.048566,0.025429,0.000000,
0.000000,0.033301,0.053356,0.068606,0.077676,0.079749,0.074636,0.062798,0.045300,0.023719,0.000000,
0.000000,0.031063,0.049770,0.063994,0.072454,0.074387,0.069617,0.058575,0.042253,0.022124,0.000000,
0.000000,0.028975,0.046424,0.059692,0.067583,0.069386,0.064936,0.054636,0.039412,0.020636,0.000000,
0.000000,0.027027,0.043304,0.055680,0.063040,0.064721,0.060570,0.050962,0.036761,0.019248,0.000000,
0.000000,0.025210,0.040393,0.051937,0.058802,0.060369,0.056498,0.047535,0.034289,0.017954,0.000000,
0.000000,0.023516,0.037678,0.048445,0.054849,0.056311,0.052699,0.044339,0.031984,0.016746,0.000000,
0.000000,0.021935,0.035145,0.045189,0.051161,0.052525,0.049156,0.041358,0.029833,0.015620,0.000000,
0.000000,0.020460,0.032782,0.042151,0.047722,0.048993,0.045851,0.038577,0.027827,0.014570,0.000000,
