0.000000,0.309017,0.587785,0.809017,0.951057,1.000000,0.951057,0.809017,0.587785,0.309017,0.000000,
0.000000,0.172553,0.308834,0.422942,0.496936,0.522599,0.497842,0.428830,0.346204,0.409568,0.000000,
0.000000,0.091721,0.163582,0.221652,0.259918,0.273803,0.263726,0.240065,0.238235,0.296960,0.000000,
0.000000,0.048535,0.086176,0.116445,0.136388,0.144660,0.143359,0.141440,0.154006,0.203457,0.000000,
0.000000,0.025582,0.045370,0.061257,0.072014,0.077537,0.079902,0.084049,0.098334,0.133225,0.000000,
0.000000,0.013473,0.023900,0.032350,0.038362,0.042199,0.045247,0.050366,0.061870,0.085344,0.000000,
0.000000,0.007103,0.012625,0.017186,0.020645,0.023279,0.025962,0.030283,0.038582,0.053853,0.000000,
0.000000,0.003756,0.006701,0.009199,0.011229,0.013003,0.015046,0.018250,0.023895,0.033640,0.000000,
0.000000,0.001996,0.003580,0.004967,0.006174,0.007345,0.008790,0.011012,0.014725,0.020860,0.000000,
0.000000,0.001068,0.001927,0.002707,0.003430,0.004190,0.005168,0.006650,0.009039,0.012866,0.000000,
0.000000,0.000576,0.001047,0.001490,0.001925,0.002411,0.003054,0.004018,0.005532,0.007903,0.000000,
0.000000,0.000313,0.000574,0.000828,0.001091,0.001398,0.001813,0.002429,0.003378,0.004839,0.000000,
0.000000,0.000172,0.000318,0.000464,0.000623,0.000816,0.001080,0.001468,0.002059,0.002956,0.000000,
0.000000,0.000095,0.000177,0.000263,0.000359,0.000479,0.000645,0.000888,0.001253,0.001802,0.000000,
0.000000,0.000053,0.000100,0.000150,0.000208,0.000283,0.000386,0.000537,0.000762,0.001097,0.000000,
0.000000,0.000030,0.000057,0.000087,0.000122,0.000168,0.000231,0.000325,0.000462,0.000667,0.000000,
0.000000,0.000017,0.000033,0.000050,0.000071,0.000100,0.000139,0.000196,0.000281,0.000405,0.000000,
0.000000,0.000010,0.000019,0.000029,0.000042,0.000059,0.000084,0.000119,0.000170,0.000246,0.000000,
0.000000,0.000006,0.000011,0.000017,0.000025,0.000036,0.000050,0.000072,0.000103,0.000149,0.000000,
0.000000,0.000003,0.000006,0.000010,0.000015,0.000021,0.000030,0.000043,0.000063,0.000090,0.000000,
0.000000,0.000002,0.000004,0.000006,0.000009,0.000013,0.000018,0.000026,0.000038,0.000055,0.000000,
0.000000,0.000001,0.000002,0.000004,0.000005,0.000008,0.000011,0.000016,0.000023,0.000033,0.000000,
0.000000,0.000001,0.000001,0.000002,0.000003,0.000005,0.000007,0.000010,0.000014,0.000020,0.000000,
0.000000,0.000000,0.000001,0.000001,0.000002,0.000003,0.000004,0.000006,0.000008,0.000012,0.000000,
0.000000,0.000000,0.000000,0.000001,0.000001,0.000002,0.000002,0.000004,0.000005,0.000007,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000002,0.000003,0.000004,0.000000,
